Date,Location,Check_Ave,Sales,Item_Count
10/20/2017,Tylers,7.44,"4,575.01",1122
10/20/2017,ETC,6.34,"6,570.77",2209
10/20/2017,Cellar,14,"3,875.91",954
10/20/2017,Passport,7.17,"4,318.80",1413
10/21/2017,8:15,4.59,"1,575.51",582
10/21/2017,Cellar,14.92,"4,404.20",1050
10/21/2017,ETC,6.95,"5,759.19",1829
10/21/2017,Passport,6.96,"1,709.78",598
10/22/2017,Dean's Den,6.35,927.33,317
10/22/2017,Tylers,8.12,"3,062.24",705
10/22/2017,Concessions,8.03,586,178
10/22/2017,8:15,4.16,"4,522.88",1723
10/22/2017,Cellar,15.15,"3,682.57",882
10/22/2017,ETC,6.87,"7,459.34",2877
10/23/2017,Tylers,7.12,"4,680.70",1218
10/23/2017,Passport,6.97,"5,758.35",1694
10/23/2017,ETC,6.27,"7,957.24",2648
10/23/2017,8:15,4.04,"5,361.10",2079
10/23/2017,Lou's,6.49,"3,906.00",1240
10/23/2017,Cellar,16.02,"1,839.76",457
10/23/2017,Dean's Den,5.81,765.91,281
10/23/2017,Post Office,8.21,365.69,49
10/24/2017,Lou's,5.83,"3,593.90",1163
10/24/2017,Post Office,9.32,360.55,45
10/24/2017,ETC,6.08,"7,857.68",2624
10/24/2017,Passport,7.21,"5,976.59",1835
10/24/2017,Tylers,7.13,"5,226.11",1335
10/24/2017,Cellar,15.23,"2,358.11",575
10/24/2017,8:15,4.01,"5,243.23",2031
10/24/2017,Dean's Den,5.87,868.87,322
10/25/2017,ETC,6.51,"8,598.49",2887
10/25/2017,Tylers,7.13,"5,267.53",1382
10/25/2017,Passport,7.08,"6,070.25",1835
10/25/2017,Cellar,14.18,"3,865.12",853
10/25/2017,Dean's Den,6.02,950.29,329
10/25/2017,Post Office,8.27,380.15,53
10/25/2017,8:15,4.01,"5,207.06",1994
10/25/2017,Lou's,5.86,"3,655.37",1174
10/26/2017,Post Office,8.39,275.84,35
10/26/2017,8:15,4.01,"3,694.05",1414
10/26/2017,Passport,7.31,"5,417.82",1730
10/26/2017,ETC,5.98,"7,612.94",2607
10/26/2017,Lou's,6.12,"3,119.01",956
10/26/2017,Tylers,7.17,"4,283.94",1142
10/26/2017,Dean's Den,5.74,917.64,314
10/26/2017,Cellar,16.39,"2,073.71",463
10/27/2017,Cellar,19.58,"3,208.73",729
10/27/2017,ETC,6.45,"7,126.37",2401
10/27/2017,Passport,7.32,"4,328.67",1382
10/27/2017,Post Office,16.45,507.24,32
10/27/2017,8:15,4.36,"1,805.48",689
10/27/2017,Lou's,5.72,"1,161.83",376
10/27/2017,Tylers,7.03,"3,646.72",966
10/28/2017,Concessions,7.64,"6,645.00",1868
10/28/2017,Passport,7.27,"1,043.77",339
10/28/2017,Concessions,7.34,"8,389.00",2430
10/28/2017,Cellar,14.8,"3,085.49",804
10/28/2017,8:15,4.16,"1,107.50",417
10/28/2017,ETC,6.33,"5,752.73",1921
10/29/2017,Cellar,15.05,"3,854.53",949
10/29/2017,Dean's Den,6.01,750.88,260
10/29/2017,8:15,4.12,"3,982.92",1504
10/29/2017,ETC,7.34,"7,613.95",2400
10/29/2017,Tylers,8.08,"3,044.44",742
10/30/2017,Post Office,7.41,362.82,57
10/30/2017,Lou's,6.28,"3,742.53",1148
10/30/2017,ETC,6.67,"8,980.65",2952
10/30/2017,Passport,7.07,"5,503.14",1655
10/30/2017,Tylers,7.26,"4,850.40",1221
10/30/2017,Cellar,14.24,"1,757.83",480
10/30/2017,8:15,4.1,"5,423.70",2099
10/30/2017,Dean's Den,6.91,"1,285.03",453
10/31/2017,Dean's Den,5,689.59,262
10/31/2017,Lou's,5.93,"3,276.23",999
10/31/2017,Post Office,10.31,431.7,46
10/31/2017,Tylers,7.27,"4,546.74",1171
10/31/2017,Cellar,15.04,"1,876.20",452
10/31/2017,8:15,4.01,"5,108.49",1969
10/31/2017,ETC,5.98,"7,532.86",2639
10/31/2017,Passport,7.29,"5,513.14",1722
11/1/2017,8:15,3.98,"4,905.23",1901
11/1/2017,Tylers,7.25,"4,730.60",1205
11/1/2017,ETC,5.94,"7,815.08",2596
11/1/2017,Passport,7.13,"5,868.75",1811
11/1/2017,Cellar,14.76,"3,584.11",810
11/1/2017,Dean's Den,5.76,835.69,301
11/1/2017,Lou's,6.09,"3,880.66",1226
11/1/2017,Post Office,19,586.77,33
11/2/2017,Dean's Den,6.09,"1,157.51",391
11/2/2017,Lou's,5.85,"2,983.10",1000
11/2/2017,Post Office,11.56,416.14,37
11/2/2017,8:15,4.18,"4,338.40",1662
11/2/2017,Tylers,6.81,"4,663.31",1204
11/2/2017,Cellar,15.79,"3,352.05",810
11/2/2017,ETC,6.35,"8,307.28",2865
11/2/2017,Passport,7.04,"5,656.30",1732
11/3/2017,Passport,7.36,"4,775.72",1510
11/3/2017,8:15,4,"1,923.23",758
11/3/2017,Tylers,6.84,"3,324.39",876
11/3/2017,Cellar,13.34,"3,232.40",808
11/3/2017,Lou's,5.45,"1,309.93",411
11/3/2017,Dean's Den,0,0,
11/3/2017,Post Office,11.06,285.64,32
11/3/2017,ETC,6.19,"6,508.55",2114
11/4/2017,ETC,6.75,"5,720.08",1860
11/4/2017,Concessions,8.2,730,241
11/4/2017,Passport,7.23,"1,225.74",406
11/4/2017,8:15,4.27,"1,351.47",490
11/4/2017,Cellar,14.98,"4,068.93",1074
11/4/2017,Concessions,5.84,181,60
11/5/2017,Tylers,8.52,"3,205.93",787
11/5/2017,ETC,6.96,"7,550.32",2533
11/5/2017,Cellar,14.08,"3,160.55",826
11/5/2017,Dean's Den,5.98,972.89,333
11/5/2017,8:15,4.23,"4,640.72",1769
11/6/2017,Post Office,7.5,328.89,49
11/6/2017,8:15,4.12,"5,361.61",2104
11/6/2017,Tylers,7,"4,859.83",1290
11/6/2017,Lou's,6.19,"4,017.28",1299
11/6/2017,ETC,6.31,"8,518.40",2797
11/6/2017,Passport,6.89,"5,411.50",1685
11/6/2017,Cellar,16.35,"1,967.89",475
11/6/2017,Dean's Den,6.43,"1,181.71",413
11/7/2017,Cellar,15.55,"2,573.18",604
11/7/2017,Passport,7.41,"5,503.89",1732
11/7/2017,ETC,6.21,"8,195.86",2725
11/7/2017,Dean's Den,5.51,896.93,320
11/7/2017,Post Office,16.68,565.12,36
11/7/2017,8:15,3.94,"5,143.14",2035
11/7/2017,Lou's,5.77,"3,797.88",1224
11/7/2017,Tylers,6.92,"4,673.68",1259
11/8/2017,8:15,4.1,"5,131.07",1942
11/8/2017,Post Office,14.29,354.94,26
11/8/2017,Concessions,0,0,
11/8/2017,ETC,6.48,"7,806.34",2581
11/8/2017,Passport,7.01,"5,658.79",1717
11/8/2017,Lou's,5.91,"3,995.66",1247
11/8/2017,Cellar,14.54,"3,721.37",824
11/8/2017,Tylers,7.04,"4,532.09",1227
11/8/2017,Dean's Den,5.79,937.42,344
11/9/2017,Cellar,13.41,"2,338.60",568
11/9/2017,ETC,6.38,"8,024.57",2606
11/9/2017,Dean's Den,5.57,990.76,364
11/9/2017,Post Office,10.94,163.87,16
11/9/2017,Passport,6.88,"5,049.50",1612
11/9/2017,Lou's,6.13,"3,127.39",965
11/9/2017,Tylers,6.98,"4,146.81",1103
11/9/2017,8:15,4.17,"3,972.55",1513
11/10/2017,Post Office,35.18,878.28,31
11/10/2017,Concessions,8.49,"6,589.00",1813
11/10/2017,Lou's,6.72,"1,315.87",432
11/10/2017,Passport,7.45,"4,266.65",1375
11/10/2017,Tylers,7.32,"4,171.74",1110
11/10/2017,Cellar,15.02,"3,251.44",800
11/10/2017,Concessions,7.8,"7,700.00",2126
11/10/2017,ETC,6.25,"6,623.94",2241
11/10/2017,8:15,4.07,"1,786.92",688
11/11/2017,8:15,4.28,"1,203.19",443
11/11/2017,ETC,6.75,"5,066.19",1620
11/11/2017,Passport,7.61,"1,173.63",408
11/11/2017,Cellar,14.7,"3,502.63",846
11/12/2017,8:15,4.12,"4,187.57",1606
11/12/2017,Tylers,8.59,"3,079.47",732
11/12/2017,ETC,7.12,"7,523.20",2450
11/12/2017,Cellar,14.51,"2,967.63",769
11/12/2017,Dean's Den,6.76,998.67,353
11/12/2017,Passport,0,0,
11/13/2017,Lou's,6.03,"3,902.07",1204
11/13/2017,Dean's Den,6.14,"1,134.93",398
11/13/2017,Concessions,5.76,"4,075.00",1097
11/13/2017,Concessions,5.58,"2,576.00",712
11/13/2017,Post Office,13.34,478.09,50
11/13/2017,Tylers,6.65,"4,457.08",1176
11/13/2017,Cellar,15.41,"2,012.40",526
11/13/2017,8:15,4.04,"5,264.34",2051
11/13/2017,Passport,7.04,"5,507.92",1659
11/13/2017,ETC,6.83,"8,736.26",2881
11/14/2017,8:15,4,"5,119.71",2005
11/14/2017,Tylers,6.77,"4,627.73",1234
11/14/2017,Cellar,14.91,"2,645.99",643
11/14/2017,Passport,7.39,"5,590.83",1663
11/14/2017,ETC,6.27,"7,976.69",2641
11/14/2017,Lou's,5.84,"3,427.09",1088
11/14/2017,Dean's Den,5.69,857.61,311
11/14/2017,Post Office,18.87,490.7,27
11/15/2017,Lou's,5.75,"3,925.34",1238
11/15/2017,Dean's Den,6.03,855.93,311
11/15/2017,Post Office,13.5,337.44,30
11/15/2017,Concessions,7.05,832,272
11/15/2017,Tylers,6.81,"4,607.48",1193
11/15/2017,Concessions,6.36,782,259
11/15/2017,Cellar,13.19,"2,967.95",696
11/15/2017,8:15,4.07,"4,788.86",1835
11/15/2017,ETC,6.44,"8,092.34",2684
11/15/2017,Passport,7.01,"5,817.03",1820
11/16/2017,ETC,6.43,"8,026.10",2682
11/16/2017,Passport,7.15,"4,929.36",1504
11/16/2017,8:15,4.15,"3,941.54",1495
11/16/2017,Tylers,6.97,"4,308.76",1131
11/16/2017,Cellar,14.39,"2,631.91",639
11/16/2017,Dean's Den,5.22,897.09,329
11/16/2017,Lou's,6.1,"3,016.40",948
11/16/2017,Post Office,22.08,572.78,30
11/17/2017,Lou's,6,"1,312.54",415
11/17/2017,Post Office,11.63,266.17,27
11/17/2017,8:15,4.23,"1,884.33",727
11/17/2017,Passport,7.08,"4,094.60",1325
11/17/2017,Tylers,7.3,"3,593.89",990
11/17/2017,ETC,6.35,"6,561.59",2143
11/17/2017,Cellar,15.78,"2,986.46",754
11/18/2017,Concessions,7.26,"7,680.00",2312
11/18/2017,Cellar,15.16,"3,686.23",892
11/18/2017,ETC,6.91,"5,699.39",1858
11/18/2017,Concessions,6.89,"5,950.00",1794
11/18/2017,8:15,4.08,"1,299.85",498
11/18/2017,Passport,7.05,914.8,334
11/19/2017,8:15,4.12,"3,487.60",1317
11/19/2017,Tylers,7.85,"2,323.45",586
11/19/2017,ETC,6.74,"6,805.09",2256
11/19/2017,Cellar,15.38,"3,128.60",792
11/19/2017,Dean's Den,5.74,991.71,355
11/20/2017,Cellar,14.46,"2,051.70",483
11/20/2017,ETC,6.77,"7,790.59",2563
11/20/2017,Passport,6.8,"4,696.70",1597
11/20/2017,Dean's Den,5.89,862.91,324
11/20/2017,Post Office,30.66,"1,101.92",45
11/20/2017,Lou's,6.28,"3,018.18",938
11/20/2017,8:15,4.28,"3,802.34",1418
11/20/2017,Tylers,6.81,"3,387.82",897
11/21/2017,Post Office,14.82,369.21,30
11/21/2017,Passport,6.89,"3,252.77",1128
11/21/2017,ETC,7.68,"3,993.12",1288
11/21/2017,8:15,4.16,"1,605.59",618
11/21/2017,Lou's,5.53,"1,278.93",398
11/21/2017,Tylers,7.48,"4,134.69",1111
11/22/2017,Post Office,7.17,14.33,2
11/22/2017,Tylers,7.63,923.05,265
11/25/2017,Concessions,8.71,"8,451.00",2344
11/25/2017,Concessions,8.62,"8,676.00",2439
11/26/2017,Passport,0,0,
11/26/2017,ETC,7.83,"4,905.51",1532
11/27/2017,Tylers,7,"3,850.23",990
11/27/2017,ETC,6.8,"8,554.38",2730
11/27/2017,Passport,6.84,"4,923.87",1581
11/27/2017,8:15,3.94,"4,647.70",1835
11/27/2017,Cellar,14.93,"1,531.80",431
11/27/2017,Dean's Den,6.24,969.97,361
11/27/2017,Lou's,6.11,"3,792.05",1206
11/27/2017,Post Office,15.12,876.07,72
11/28/2017,Lou's,5.86,"3,664.49",1210
11/28/2017,Post Office,10.21,305.33,34
11/28/2017,Cellar,16.03,"1,858.31",418
11/28/2017,Tylers,7.29,"4,906.42",1274
11/28/2017,ETC,6.34,"8,263.46",2755
11/28/2017,8:15,4.04,"5,318.61",2092
11/28/2017,Dean's Den,6.16,756.16,262
11/28/2017,Passport,7.18,"5,129.46",1627
11/29/2017,ETC,6.33,"7,573.36",2480
11/29/2017,Passport,6.78,"5,724.18",1779
11/29/2017,Concessions,6.47,"3,282.00",951
11/29/2017,Cellar,14.11,"4,522.47",922
11/29/2017,Dean's Den,6.29,884.06,318
11/29/2017,Post Office,19.62,490.45,27
11/29/2017,Lou's,6.03,"3,767.98",1191
11/29/2017,Tylers,7,"4,336.25",1120
11/29/2017,8:15,4.11,"5,082.38",1959
11/29/2017,Concessions,6.75,"3,341.00",961
11/30/2017,Post Office,13.08,391.63,31
11/30/2017,8:15,4.01,"4,005.22",1566
11/30/2017,Tylers,7.11,"4,151.31",1097
11/30/2017,Passport,7.1,"5,408.29",1676
11/30/2017,Cellar,16.79,"3,011.29",748
11/30/2017,ETC,6.62,"8,450.92",2811
11/30/2017,Dean's Den,5.14,738.5,266
11/30/2017,Lou's,5.8,"3,181.32",1029
12/1/2017,Concessions,5.3,302,102
12/1/2017,Cellar,15.47,"2,562.75",631
12/1/2017,ETC,6.69,"7,259.73",2356
12/1/2017,Post Office,14.04,546.14,44
12/1/2017,Dean's Den,3.98,3.98,2
12/1/2017,8:15,4.17,"1,966.39",767
12/1/2017,Concessions,6.44,206,68
12/1/2017,Passport,7.25,"4,349.33",1438
12/1/2017,Lou's,6.35,"1,212.23",382
12/1/2017,Tylers,7.07,"3,118.33",826
12/2/2017,Passport,7.16,"1,046.69",373
12/2/2017,8:15,4.21,"1,794.44",693
12/2/2017,ETC,7.06,"5,698.93",1833
12/2/2017,Cellar,14.21,"3,548.71",926
12/3/2017,Cellar,15.23,"2,637.25",698
12/3/2017,Dean's Den,6.18,893.91,328
12/3/2017,Passport,0,0,
12/3/2017,ETC,6.68,"6,891.34",2336
12/3/2017,8:15,4.19,"4,796.18",1835
12/3/2017,Tylers,8.36,"3,488.26",841
12/4/2017,Post Office,18.67,"1,192.02",74
12/4/2017,8:15,4.01,"5,110.01",2041
12/4/2017,ETC,6.6,"7,682.53",2509
12/4/2017,Passport,7.1,"5,272.42",1668
12/4/2017,Lou's,5.67,"3,585.98",1143
12/4/2017,Cellar,18.65,"2,312.24",554
12/4/2017,Dean's Den,5.34,911.46,332
12/4/2017,Tylers,7.24,"4,027.48",1027
12/5/2017,Dean's Den,5.12,805.63,318
12/5/2017,Lou's,5.84,"3,442.92",1099
12/5/2017,Post Office,16.7,750.1,59
12/5/2017,8:15,4.17,"5,438.52",2093
12/5/2017,Tylers,6.78,"4,187.68",1106
12/5/2017,ETC,5.82,"6,805.84",2329
12/5/2017,Passport,7.25,"4,729.64",1499
12/5/2017,Cellar,14.93,"1,737.09",408
12/6/2017,Concessions,5.97,388,126
12/6/2017,Tylers,6.71,"3,758.80",1000
12/6/2017,8:15,4.08,"5,133.37",1954
12/6/2017,Cellar,15.04,"2,832.50",659
12/6/2017,Passport,6.85,"5,281.14",1633
12/6/2017,Lou's,6.06,"3,538.48",1154
12/6/2017,Dean's Den,5.7,779.07,269
12/6/2017,Concessions,7.73,232,76
12/6/2017,Post Office,16.82,588.39,48
12/6/2017,ETC,6.54,"7,265.94",2351
12/7/2017,Lou's,5.61,"2,772.41",927
12/7/2017,8:15,4.08,"3,944.18",1552
12/7/2017,Tylers,7.05,"3,711.21",982
12/7/2017,Passport,6.86,"4,848.46",1519
12/7/2017,Dean's Den,6.25,989.5,334
12/7/2017,ETC,6.62,"7,455.12",2407
12/7/2017,Post Office,14.2,494.2,43
12/7/2017,Cellar,17.51,"3,168.27",770
12/8/2017,Tylers,6.83,"2,735.98",716
12/8/2017,Passport,6.95,"3,749.10",1240
12/8/2017,8:15,4.11,"2,111.98",826
12/8/2017,Cellar,15.19,"3,180.78",802
12/8/2017,ETC,7.79,"7,899.95",2468
12/8/2017,Lou's,6.39,"1,373.04",437
12/8/2017,Post Office,33.99,985.31,34
12/9/2017,Cellar,17.17,"3,557.60",952
12/9/2017,Passport,7.54,"1,482.14",511
12/9/2017,ETC,7.25,"6,677.51",2174
12/9/2017,8:15,4.48,"2,694.28",1039
12/10/2017,Tylers,8.42,"2,184.96",512
12/10/2017,ETC,6.8,"7,017.87",2299
12/10/2017,Concessions,5.71,"3,943.00",1568
12/10/2017,Cellar,19.79,"1,562.16",393
12/10/2017,8:15,4.28,"4,736.28",1832
12/10/2017,Concessions,5.99,"4,107.00",1534
12/10/2017,Dean's Den,5.97,474.06,182
12/11/2017,Post Office,20.2,"1,291.69",80
12/11/2017,8:15,4.07,"5,028.66",2012
12/11/2017,Lou's,6.62,"2,548.33",842
12/11/2017,Tylers,6.89,"3,084.02",822
12/11/2017,ETC,6.08,"6,791.16",2309
12/11/2017,Cellar,12.28,"1,028.34",302
12/11/2017,Dean's Den,6.1,838.96,302
12/11/2017,Passport,7.56,"4,078.02",1384
12/12/2017,Cellar,16.07,"1,035.22",261
12/12/2017,Dean's Den,5.41,596.93,206
12/12/2017,ETC,7.12,"6,784.65",2166
12/12/2017,Passport,6.66,"3,113.95",1095
12/12/2017,Post Office,17.76,940.45,78
12/12/2017,Tylers,6.9,"2,791.06",754
12/12/2017,Lou's,5.95,"2,042.80",660
12/12/2017,8:15,4.18,"4,189.49",1612
12/13/2017,Post Office,15.89,905.43,64
12/13/2017,Tylers,6.82,"2,750.23",731
12/13/2017,8:15,4.02,"4,491.61",1811
12/13/2017,Passport,7.41,"3,114.64",1072
12/13/2017,Cellar,14.49,860.47,267
12/13/2017,ETC,6.22,"6,143.98",2087
12/13/2017,Dean's Den,5.27,518.93,199
12/13/2017,Lou's,6.35,"1,962.46",653
12/14/2017,ETC,6.51,"6,720.83",2199
12/14/2017,Post Office,17.77,905.63,66
12/14/2017,Lou's,5.95,"1,998.68",672
12/14/2017,8:15,4.13,"4,352.38",1787
12/14/2017,Passport,7.17,"3,047.61",1046
12/14/2017,Tylers,6.89,"3,189.53",867
12/15/2017,Post Office,20.84,"1,166.65",66
12/15/2017,Passport,7.22,"2,677.70",924
12/15/2017,ETC,7.03,"5,567.31",1816
12/15/2017,Lou's,5.71,"1,086.30",372
12/15/2017,8:15,4.06,"1,665.35",700
12/15/2017,Tylers,6.66,"2,430.90",678
12/16/2017,8:15,4.44,656.24,258
12/16/2017,Passport,8.46,618.49,221
12/16/2017,ETC,7.99,"3,314.09",1018
12/17/2017,8:15,4.24,"1,457.81",569
12/17/2017,Tylers,7.81,832.69,196
12/17/2017,ETC,8.5,"3,480.39",1193
12/18/2017,Lou's,6.14,564.93,172
12/18/2017,Post Office,22.03,"2,731.07",146
12/18/2017,8:15,4.3,"1,049.97",416
12/18/2017,Tylers,6.87,"1,250.66",350
12/18/2017,ETC,9.35,"3,837.65",1259
12/18/2017,Passport,9.37,"1,546.78",521
12/19/2017,Tylers,6.68,664.96,202
12/19/2017,Concessions,7.59,"4,768.00",1329
12/19/2017,8:15,4.98,382.62,147
12/19/2017,Passport,7.38,767.38,272
12/19/2017,Lou's,6.01,193.71,62
12/19/2017,Dean's Den,2.38,2.38,2
12/19/2017,Concessions,7.43,"4,531.00",1297
12/19/2017,Post Office,20.34,"1,464.19",84
12/19/2017,ETC,8.28,"2,145.73",727
12/20/2017,Passport,6.05,601.57,219
12/20/2017,ETC,10.27,"1,357.40",429
12/20/2017,8:15,6.04,228.34,87
12/20/2017,Tylers,6.78,605.76,186
12/20/2017,Post Office,12.92,516.61,43
12/21/2017,ETC,5.49,177.7,72
12/21/2017,Tylers,7.49,391.33,118
12/21/2017,Passport,6.78,356.2,134
12/21/2017,8:15,6.06,49.13,16
12/21/2017,Post Office,14.94,567.74,51
12/22/2017,Post Office,7.2,7.2,1
12/26/2017,Post Office,19.87,158.94,9
12/27/2017,Post Office,16.55,49.65,3
12/28/2017,Post Office,37.94,113.82,3
12/29/2017,Post Office,20.31,81.16,5
12/30/2017,Concessions,7.79,"5,643.00",1626
12/30/2017,Concessions,7.64,"5,540.00",1578
1/2/2018,ETC,5.31,83.3,34
1/2/2018,8:15,3.74,159.92,66
1/2/2018,Tylers,6.67,555.25,181
1/2/2018,Post Office,12.37,234.98,22
1/3/2018,ETC,8.54,159.83,59
1/3/2018,Concessions,6.54,157,50
1/3/2018,Post Office,15.71,267.11,20
1/3/2018,8:15,4.47,167.56,65
1/3/2018,Tylers,6.54,700.1,217
1/3/2018,Concessions,4.47,134,45
1/4/2018,Tylers,7.34,171.17,60
1/5/2018,ETC,5.86,79.4,27
1/5/2018,Tylers,7.37,617.01,187
1/5/2018,8:15,4.37,136.6,58
1/5/2018,Post Office,27.63,442.06,19
1/6/2018,Concessions,7.48,987,320
1/6/2018,Concessions,9.71,738,243
1/8/2018,8:15,5.53,297.54,111
1/8/2018,Post Office,19.05,399.58,23
1/8/2018,ETC,5.01,165.46,74
1/8/2018,Cellar,0,0,1
1/9/2018,Lou's,0,0,
1/9/2018,Post Office,140.58,"2,811.69",22
1/9/2018,8:15,4.94,306.5,119
1/9/2018,Concessions,6.8,"3,331.00",920
1/9/2018,Concessions,7.47,"3,606.00",1013
1/9/2018,ETC,5.83,308.41,108
1/10/2018,8:15,4.87,343.04,129
1/10/2018,Cellar,0,0,
1/10/2018,ETC,7.09,209.21,90
1/10/2018,Post Office,14.42,273.84,25
1/11/2018,Post Office,16.65,283.01,17
1/11/2018,8:15,4.79,273.78,104
1/11/2018,Passport,0,0,
1/11/2018,ETC,9.28,448.85,122
1/12/2018,8:15,4.85,268.25,102
1/12/2018,ETC,9.4,494.49,156
1/12/2018,Lou's,0,0,
1/12/2018,Post Office,9.38,158.34,20
1/13/2018,Concessions,7.71,"5,388.00",1557
1/13/2018,Concessions,7.53,"5,356.00",1546
1/14/2018,ETC,9.01,"6,796.92",2099
1/14/2018,Concessions,7.44,424,139
1/14/2018,Concessions,7.29,751,245
1/15/2018,Post Office,9.85,227.71,25
1/15/2018,Tylers,6.15,"3,364.45",959
1/15/2018,8:15,4.25,542.8,222
1/15/2018,ETC,8.06,"8,635.85",2610
1/15/2018,Lou's,0,0,
1/15/2018,Cellar,15.16,"2,156.98",473
1/15/2018,Dean's Den,6.91,407.71,142
1/16/2018,Cellar,15.37,"2,049.66",486
1/16/2018,ETC,7.65,"9,524.91",2885
1/16/2018,Passport,6.95,"5,031.20",1564
1/16/2018,Dean's Den,6.26,626.07,206
1/16/2018,Post Office,11.1,600.7,63
1/16/2018,8:15,3.83,"2,771.29",1111
1/16/2018,Tylers,6.81,"3,589.54",963
1/16/2018,Lou's,5.6,"3,478.38",1177
1/17/2018,Post Office,7.35,279.49,44
1/17/2018,Concessions,0,0,
1/17/2018,Tylers,6.95,"3,996.03",1094
1/17/2018,Lou's,5.79,"3,612.60",1163
1/17/2018,Cellar,13.97,"3,042.93",752
1/17/2018,Passport,7.06,"4,668.36",1415
1/17/2018,Dean's Den,6.4,749.21,261
1/17/2018,8:15,3.87,"3,059.55",1204
1/17/2018,ETC,6.95,"8,059.39",2541
1/18/2018,Cellar,17.26,"2,850.64",633
1/18/2018,Passport,7.13,"4,648.16",1385
1/18/2018,ETC,7.16,"8,535.35",2691
1/18/2018,8:15,3.93,"2,598.34",986
1/18/2018,Tylers,6.71,"4,017.69",1067
1/18/2018,Dean's Den,5.79,700.4,256
1/18/2018,Post Office,9.51,336.27,39
1/18/2018,Lou's,5.64,"2,941.42",957
1/19/2018,Post Office,26.01,"1,087.63",45
1/19/2018,Lou's,5.87,975.99,315
1/19/2018,Cellar,16.74,"4,582.57",1080
1/19/2018,ETC,7.09,"7,594.07",2339
1/19/2018,8:15,4,"1,526.09",604
1/19/2018,Tylers,7.17,"3,832.49",1020
1/19/2018,Passport,7.1,"3,997.18",1254
1/20/2018,Concessions,6.99,"5,446.00",1591
1/20/2018,Concessions,6.82,"4,592.00",1344
1/20/2018,8:15,4.15,975.98,381
1/20/2018,Cellar,15.42,"5,045.81",1163
1/20/2018,Passport,7.5,"2,013.10",741
1/20/2018,ETC,7.36,"7,026.76",2180
1/21/2018,8:15,4.22,"2,456.49",936
1/21/2018,Tylers,8.76,"2,536.66",586
1/21/2018,Concessions,6.6,601,198
1/21/2018,ETC,7.35,"7,881.01",2470
1/21/2018,Cellar,14.39,"3,574.98",860
1/21/2018,Dean's Den,6.24,891.81,333
1/21/2018,Concessions,7.44,454,150
1/22/2018,Lou's,6.06,"4,173.79",1381
1/22/2018,Dean's Den,6.22,"1,112.20",412
1/22/2018,Post Office,8.73,336.95,46
1/22/2018,Concessions,0.33,3,3
1/22/2018,8:15,3.87,"3,962.36",1572
1/22/2018,ETC,7,"10,302.52",3349
1/22/2018,Cellar,18.11,"2,303.63",533
1/22/2018,Tylers,7.49,"4,983.71",1252
1/22/2018,Passport,7.11,"5,907.87",1833
1/23/2018,Concessions,0,0,0
1/23/2018,Tylers,7.44,"5,132.91",1310
1/23/2018,8:15,4,"4,198.12",1622
1/23/2018,Cellar,12.37,"2,853.80",655
1/23/2018,ETC,6.95,"10,086.03",3410
1/23/2018,Passport,6.74,"5,732.51",1847
1/23/2018,Lou's,6,"4,042.26",1295
1/23/2018,Dean's Den,6.1,860.54,319
1/23/2018,Post Office,13.6,485.76,41
1/23/2018,Concessions,0.3,3,3
1/24/2018,Lou's,5.62,"4,216.83",1383
1/24/2018,Post Office,13.26,449.29,35
1/24/2018,ETC,7.2,"9,519.96",3139
1/24/2018,Passport,6.88,"6,004.77",1904
1/24/2018,Concessions,0,0,
1/24/2018,Concessions,5.13,318,104
1/24/2018,8:15,4.01,"4,355.64",1717
1/24/2018,Cellar,14.23,"4,961.69",1045
1/24/2018,Dean's Den,5.49,762.84,300
1/24/2018,Tylers,7.64,"4,949.11",1294
1/24/2018,Concessions,5.48,241,79
1/25/2018,Cellar,17.21,"3,749.01",888
1/25/2018,Passport,7.21,"5,715.58",1811
1/25/2018,ETC,7.01,"9,988.62",3241
1/25/2018,Tylers,7.14,"4,614.61",1182
1/25/2018,8:15,3.93,"3,308.76",1332
1/25/2018,Dean's Den,5.4,756.5,272
1/25/2018,Lou's,5.72,"3,562.37",1159
1/25/2018,Post Office,15.01,522.84,36
1/26/2018,Post Office,9.38,455.24,54
1/26/2018,8:15,4.23,"1,725.63",688
1/26/2018,Tylers,7.47,"3,850.10",981
1/26/2018,Lou's,5.64,853.42,265
1/26/2018,ETC,7.17,"8,869.65",2904
1/26/2018,Cellar,14.94,"3,440.17",860
1/26/2018,Passport,7.31,"4,835.21",1565
1/27/2018,Cellar,15.87,"4,672.05",1178
1/27/2018,Passport,7.43,"1,596.99",563
1/27/2018,ETC,7.48,"6,841.35",2186
1/27/2018,8:15,4.32,"1,224.80",463
1/28/2018,8:15,3.89,"3,640.99",1405
1/28/2018,Tylers,8.35,"3,750.91",888
1/28/2018,ETC,7.51,"8,988.14",3160
1/28/2018,Cellar,14.44,"4,073.64",1048
1/28/2018,Dean's Den,6.65,"1,017.80",374
1/29/2018,Cellar,16.41,"2,697.62",649
1/29/2018,ETC,6.84,"9,611.87",3198
1/29/2018,Dean's Den,6.42,"1,295.80",464
1/29/2018,Post Office,11.19,552.95,54
1/29/2018,Lou's,6.03,"5,035.51",1605
1/29/2018,8:15,4.1,"5,137.67",1993
1/29/2018,Passport,7.25,"6,112.84",1988
1/29/2018,Tylers,7.26,"4,561.48",1157
1/30/2018,Post Office,9.6,325.67,36
1/30/2018,Passport,7.35,"5,934.36",1856
